epoch,train_epoch_time(min),train_lr,train_loss,train_loss_aux,eval_loss,eval_top1,eval_top5,eval_loss_ema,eval_top1_ema,eval_top5_ema
0,68.3,1e-06,6.909896771113078,6.909728871451484,6.858626770173566,0.3899922125153688,1.589968250073475,6.908100592937711,0.10199796507609887,0.5019899824781825
1,75.8,0.0006008,6.292237944073147,6.421095424228245,4.395871263292203,16.07567903322758,36.755265978564665,6.908894066333685,0.10199796370283531,0.4999900209515341
2,85.0,0.0012005999999999998,5.733125527699788,6.012404415342543,3.534891138553419,28.683427141903902,54.17291814392441,6.91580857576574,0.09799804614259278,0.5039899385117766
3,66.3,0.0018003999999999997,5.415633731418186,5.779842138290405,3.003826891760123,37.9972412087975,64.46871263990735,6.933225354142972,0.09799804614259278,0.49799005484734055
4,72.8,0.0024002,5.148577637142605,5.552529997295803,2.717328551063485,42.1151588984326,68.80062639576676,6.943964771312636,0.09999800492271405,0.5159896939390314
5,71.4,0.002997951154458088,4.9245476722717285,5.342617829640706,2.7953922048344313,43.685127401406284,70.39859410113891,6.942073964068433,0.10199796370283531,0.5199896179078372
6,67.3,0.0029970499590002662,4.828501145044963,5.234556171629164,2.3700200111369476,49.967001951998924,75.88048438341536,6.938465544692097,0.11799764492991391,0.517989660958734
7,59.4,0.002995985143450565,4.751836670769586,5.130415572060479,2.4385179324649897,51.42497292578868,76.53447167743352,6.933051739584715,0.11199776492751395,0.51998961516131
8,62.2,0.002994756824578009,4.70965920554267,5.070424556732178,2.1668177524167715,54.516910796732795,79.44041386658839,6.922225650030456,0.24599508009839804,0.6119877817592574
9,64.1,0.0029933651370816047,4.552487889925639,4.894534640842014,2.060821493864846,55.976881910802334,80.23039773419315,6.899185778033707,0.3059938874464698,0.7799844268617557
10,69.5,0.0029918102335755687,4.397050301233928,4.753164026472303,2.1179173575485017,55.85688471724035,80.23439755654044,6.857190500690718,0.3059938842421882,1.3919722035857134
11,72.2,0.0029900922845725927,4.415801074769762,4.747513161765204,1.9838008457478402,58.89882382283995,82.78634634994678,6.777056236476512,0.6119877831325209,2.11795771958096
12,77.6,0.002988211478465145,4.310665249824524,4.633637732929653,1.8131756126083152,59.48281210271485,83.03834185294444,6.610541619314403,1.4219716054287312,4.74390523755687
13,66.7,0.0029861680215048083,4.418057984775967,4.72690913412306,1.8319438789961842,59.95480256708037,83.50833202711556,6.281080652400472,4.3959121992486905,12.73174569467595
14,70.7,0.0029839621377796676,4.363280561235216,4.670435614056057,1.9177161081297722,61.00878162536237,84.17431956521392,5.778111161028122,10.679786702084142,25.729486118504788
15,70.7,0.002981594069189731,4.182683295673794,4.494191964467366,1.7699141260914864,61.208777464694236,84.57231117935625,5.179779681116888,18.823624081936924,39.09721909123219
16,65.2,0.002979064075420405,4.345277746518453,4.62016937467787,1.744498408505188,61.8147654861539,84.59831097170782,4.500831854538675,27.805444618246156,51.53897070557124
17,60.6,0.0029763724339140164,4.264422165022956,4.557977861828274,1.763061012783727,61.93876285544968,84.90830418254916,3.8515905526272713,35.95928194038353,61.306775704695866
18,60.5,0.0029735194398393897,4.3326336145401,4.6113242573208275,1.7001164249175953,61.862764451559116,84.79630642586123,3.2789509494539115,42.76514592968638,68.44863311809692
19,61.6,0.0029705054060594743,4.224521332316929,4.511015017827352,1.7440187804463056,61.884763967470896,84.85230554223754,2.8280735387937734,48.30103538683926,73.56253122824201
20,66.1,0.0029673306630970397,4.280779772334629,4.554673247867161,1.6956459614055706,63.116739367712036,85.73628773640347,2.468923315701777,52.66894785029104,77.35645509768943
21,63.7,0.0029639955590984274,4.127490229076809,4.407242483562893,1.6286246122564045,63.58873000602427,86.37627494016893,2.204578338218964,56.174878027326535,80.07040164174134
22,62.4,0.0029605004597953745,4.214597264925639,4.484612782796224,1.6174664090546162,63.61472961939382,86.0522813065162,2.0087967042252934,58.748826469393464,81.98636289465983
23,63.4,0.002956845748464906,4.087334500418769,4.353446337911818,1.7521400751775462,63.712727523403636,86.42827386662105,1.8646932499105602,60.59678957055625,83.4643329499743
24,74.7,0.0029530318258873035,4.040403948889838,4.306204358736674,1.6097662522409877,64.39271378695962,86.78226720927007,1.7510456123942555,62.28275608125227,84.7203084572952
25,116.3,0.002949059110302157,4.212576137648688,4.490312139193217,1.659789879105906,64.05272064556878,86.44627369659638,1.6622315478781213,63.51073168066058,85.70828826450204
26,89.5,0.0029449280373624992,4.211518857214186,4.4777092933654785,1.684857743742113,64.10071988608446,86.52027225385667,1.5917176041340166,64.60670952588944,86.484272666689
27,64.1,0.00294063906008703,4.112651507059733,4.381034109327528,1.561413768815917,64.79470579335361,87.20625817219984,1.535781187352289,65.64068906114248,87.0982605006103
28,62.9,0.0029361926488104405,4.109259208043416,4.3748285505506725,1.5725237288686462,65.78068606657652,87.4222542230674,1.4919898784918055,66.42467334422538,87.670249144303
29,71.2,0.002931589291131834,4.0950873427920875,4.359089506997003,1.6482227865389516,64.80670586119832,86.96026353383455,1.455241051748446,67.13465904418484,88.13623982799885
30,71.6,0.0029268294918612546,4.163564364115397,4.420712471008301,1.6526533357310453,65.11469934991864,86.83026577871763,1.426409054998374,67.73264714835709,88.496232819942
31,68.0,0.002921913772964331,3.9940583440992565,4.261405732896593,1.6323127061952931,65.37269412959824,87.26425706333896,1.4018633780900278,68.28063649839979,88.81822614920992
32,71.1,0.0029168426735050345,4.047371639145745,4.320223424169752,1.6599482515545307,65.202697588428,87.01826233479603,1.385086710282663,68.69662847419931,89.0462216639151
