epoch,train_epoch_time(min),train_lr,train_loss,train_loss_aux,eval_loss,eval_top1,eval_top5,eval_loss_ema,eval_top1_ema,eval_top5_ema
0,49.1,1e-06,6.910453220208486,6.910411258538564,6.859432967376709,0.4960000014781952,1.744000025033951,6.908099795532227,0.09999999837875366,0.5059999917030334
1,49.2,0.0007298333333333334,6.346385200818379,6.488913714885712,4.4247610507965085,16.230000149154662,37.002000122070314,6.937463754272461,0.12000000219345093,0.7860000053882599
2,49.3,0.0014586666666666667,5.784834682941437,6.090944786866506,3.586215172958374,28.92600010986328,55.028000341796876,6.575244020080566,1.120000004005432,3.948000018501282
3,49.4,0.0021740956808229566,5.340924799442291,5.778438488642375,3.000061280822754,38.749999914550784,65.26400018920899,4.968646231842041,15.460000035858155,35.1339998840332
4,49.3,0.002163708200298931,5.053926845391591,5.520785689353943,2.5704388553619384,45.202000231933596,71.51400016479492,3.0298160749435423,41.73800004882813,67.61000059814454
5,49.3,0.0021504017433722233,4.842586934566498,5.327789664268494,2.390576001358032,48.969999978637695,74.8260004333496,2.3590878181457517,51.44399993896484,76.25400045776367
6,49.2,0.0021342127821163486,4.74218334754308,5.226396759351094,2.2884897188186644,52.17000014038086,77.34000044555664,2.045230694961548,56.2580002746582,80.2099994506836
7,49.3,0.0021151856893488283,4.650024851163228,5.119944294293721,2.230186566734314,54.680000616455075,79.572,1.8797614439964294,59.42199978637695,82.58000041503907
8,49.7,0.002093372617008382,4.452809492746989,4.919507881005605,1.974499977493286,57.27000048828125,81.57600004882812,1.7607710227012634,61.56200061035156,84.2040002685547
9,49.3,0.0020688333532100857,4.496256738901138,4.9280380209287005,1.9864292025566102,58.42599999389648,82.36200050048828,1.6701206104278565,63.270000134277346,85.48599975585938
10,49.2,0.002041635158370308,4.447098662455876,4.86558332045873,1.9683541354179381,58.874000427246095,82.65199931640625,1.5942090025901794,64.74600035400391,86.42800050048828
11,49.9,0.0020118525808505805,4.438265860080719,4.844929655392964,1.7785093823432923,60.42400048217773,83.6940000732422,1.5325485043525695,65.71600011596679,87.11199970703125
12,49.2,0.0019795672526257244,4.27311094601949,4.669547180334727,1.9004017782211304,59.93600063476563,83.33000017089844,1.4863052535057069,66.63000020751953,87.7520002319336
13,49.2,0.0019448676655362772,4.3220423857371015,4.698730528354645,1.7791916758537292,61.65600046386719,84.7859993774414,1.438194019985199,67.3960006652832,88.21399990234374
14,49.8,0.0019078489287385131,4.267076730728149,4.650635749101639,1.7826193992614745,61.922000396728514,84.78799963378906,1.4044430719375611,68.09800040893555,88.67000029296875
15,49.2,0.0018686125080168538,4.269675821065903,4.636002838611603,1.7333849464416504,62.91600007324219,85.85000008544922,1.37498818359375,68.6780006225586,89.04399996337891
16,50.4,0.001827265947673207,4.147389401992162,4.510905623435974,1.6569566860198974,63.178000286865235,85.9400001953125,1.3460101416587829,69.28799961547851,89.45600030517578
17,49.3,0.0017839225757555108,4.121208230654399,4.486451456944148,1.6823663380622864,64.37800056762696,86.27599981689453,1.3181508578300476,69.80399994506836,89.74999942626953
