epoch,train_epoch_time(min),train_lr,train_loss,train_loss_aux,eval_loss,eval_top1,eval_top5,eval_loss_ema,eval_top1_ema,eval_top5_ema
0,47.6,1e-06,6.908525804678599,6.911478380362193,6.851578805541992,0.5259999995231628,2.0539999885559084,6.908069448089599,0.09799999799728394,0.4979999901771545
1,47.1,0.00018295833333333334,6.402014791965485,6.525092085202535,4.728259843444825,12.283999971580505,30.56400032043457,6.902713535308838,0.1380000036239624,0.6720000063419342
2,48.6,0.0003649166666666667,5.893514156341553,6.151842355728149,3.837727809906006,23.238000149536134,48.136000173950194,6.739242957305908,0.7419999973297119,2.7380000052452087
3,47.2,0.0005435700889285073,5.528040905793508,5.880966742833455,3.3426671012878417,32.180000213623046,58.857999932861325,6.110050398254394,3.992000009059906,12.637999971675873
4,47.1,0.000541008996571981,5.2411869168281555,5.665686468283336,2.692996221733093,43.26400052490234,70.11399974975586,4.050605723953247,26.938000254821777,51.70000020751953
5,47.4,0.0005377282139944718,4.978134910265605,5.441580553849538,2.452752645301819,47.88000010375976,74.00599982910157,2.724332183074951,45.360000216674806,71.46800040283203
6,47.1,0.0005337367335929803,4.8071136474609375,5.294024209181468,2.3835826168060303,50.85800044250488,76.69800050048828,2.271141914558411,52.42000021362305,77.530000390625
7,47.0,0.0005290454957378426,4.758309185504913,5.243225713570912,2.150564804267883,53.92600026245117,78.86600002441406,2.046275062656403,56.342000451660155,80.71999949951172
8,47.1,0.0005236673587859357,4.645177066326141,5.140450417995453,2.0775723957061767,56.64800008544922,81.12799995117187,1.8982723160743713,59.00399995727539,82.77200009765625
9,47.2,0.000517617063836815,4.626143564780553,5.1131792068481445,1.9670920026779175,58.25399985351562,82.5599998413086,1.7890112656593322,61.05399995727539,84.23000024414063
10,47.2,0.0005109111943283854,4.550703187783559,5.040410617987315,1.8318154606819153,59.734000012207034,83.40600017089844,1.7088401699066162,62.77599998779297,85.32200018310547
11,47.6,0.0005035681305828498,4.355663180351257,4.865452527999878,1.77484786195755,61.01000036621094,84.36400031738282,1.6388242214202882,64.19600057983398,86.25999964599609
12,47.2,0.000495607999427525,4.37052325407664,4.8706925710042315,1.683360523891449,62.391999475097656,85.29600007324218,1.5789861930847169,65.30599990844726,87.05200006103516
13,47.2,0.0004870526190286057,4.246359020471573,4.754151821136475,1.7314737174987793,63.59400045166016,86.10199995117188,1.526135069656372,66.37800048828124,87.72800035400391
14,47.1,0.0004779254390890881,4.218115955591202,4.71549657980601,1.6145654742240905,64.33400014648437,86.45599986572266,1.4792018872261048,67.27400042114257,88.36400014648437
15,47.1,0.0004682514765747639,4.205699433883031,4.701906859874725,1.631569150829315,64.73800042724609,86.91599984130859,1.4421338474273682,68.14600101928711,88.78199981689453
16,47.2,0.00045805724714445605,4.191948801279068,4.6872292558352155,1.572566960811615,65.72599981079101,87.70200028076172,1.4072229288101197,68.84999996948243,89.23200043945313
17,47.1,0.0004473706924724408,4.11784569422404,4.603376219669978,1.5513053153991698,66.51600009765625,87.93400104980469,1.3742660910606384,69.55000008544921,89.61999942626953
18,47.3,0.0004362211036622608,4.206244309743245,4.683706363042195,1.5608295741081237,66.99399997558594,88.17400006103516,1.3497312792778016,69.99400018920899,89.95600003662109
19,47.7,0.0004246390409618464,4.054680407047272,4.526784598827362,1.4530961925506591,67.80600043945313,88.91200004882812,1.3221986742019654,70.51799992675781,90.27199976806641
20,47.2,0.00041265625000000005,4.006177455186844,4.475604136784871,1.396941520023346,68.30200014648437,89.3120007446289,1.296989120197296,70.87000017089844,90.56600096435547
21,47.1,0.00040030557477383464,3.9545943439006805,4.433380911747615,1.4289545491218567,68.78800004882812,89.32599998779297,1.2756122398376464,71.4099997619629,90.827999609375
22,47.1,0.0003876208676256602,3.904283473889033,4.382600426673889,1.4258938843727111,69.36400020141602,89.76400107421875,1.2550081844329835,72.01600017089844,91.04800018310547
23,47.2,0.00037463689645606663,4.00849391023318,4.476607392231624,1.329955124950409,69.83400032348632,89.89800030517578,1.2390380793571472,72.32199962768554,91.27600024414062
24,47.2,0.000361389249427525,3.9212006529172263,4.400657902161281,1.3262884605407714,70.0760001586914,90.13800029296875,1.2188068999767303,72.70400084228515,91.49600084228516
25,47.2,0.000347914237419708,3.837392975886663,4.301950752735138,1.3316994689941406,70.78000057373048,90.47800064697266,1.2025593413352966,73.06000018920898,91.60400034179688
26,47.1,0.00033424879450389224,3.8325739900271096,4.305338223775228,1.263607765007019,71.22000065917969,90.89600004882813,1.1870317437171936,73.38399965820312,91.86599997558594
27,47.2,0.000320430376709237,3.901014576355616,4.372646282116572,1.3162706793785095,71.08799954223633,90.77800032958984,1.172338019180298,73.59000023193359,92.07599995117188
28,47.2,0.0003064968593584108,3.760129382212957,4.23531832297643,1.294847203350067,71.46000032958985,91.10600026855468,1.1576024252891541,73.85399948730469,92.23400103759765
29,47.3,0.00029248643325396526,3.7388305068016052,4.211917479832967,1.2224830992221831,71.97800081787109,91.3120001586914,1.1450097239017487,74.01799973754883,92.430000390625
30,47.2,0.0002784375000000001,3.8062130908171334,4.278749376535416,1.2003193601608277,72.59000057983398,91.6240006225586,1.1342365367412568,74.34600025024415,92.5399999633789
31,47.3,0.00026438856674603487,3.820358951886495,4.296519140402476,1.2015754348754883,72.6319996887207,91.56000059814453,1.1259059425354003,74.65599982299804,92.67800083007812
32,47.1,0.00025037814064158935,3.744921704133352,4.222009122371674,1.2139944631576538,73.0259995727539,91.84000018310547,1.1146533283233642,74.81800001831054,92.80800024414063
