epoch,train_epoch_time(min),train_lr,train_loss,train_loss_aux,eval_loss,eval_top1,eval_top5,eval_loss_ema,eval_top1_ema,eval_top5_ema
0,44.3,1e-06,6.90534021740868,6.907553037007649,6.852279122924805,0.424,1.742,6.908113221740723,0.1,0.502
1,44.7,0.00020899999999999998,6.3616995584397085,6.5133539608546664,4.703196560668945,13.484,32.85,6.906642819213867,0.114,0.644
2,44.5,0.000417,5.9090343202863425,6.20797974722726,3.7261973487854005,24.39,49.138,6.831310731506347,0.322,1.254
3,44.1,0.0006212141647330048,5.540376231783912,5.93613828931536,3.1717961822509766,34.54,61.6,6.438168535614014,1.854,6.242
4,45.0,0.0006182803872256452,5.1882682754879905,5.682008152916318,2.7899382850646974,41.46,68.29,4.911318666839599,15.886,35.494
5,44.1,0.0006145221915838885,5.001048315139044,5.520009903680711,2.4246426834106445,48.242,74.346,3.0339131271362305,40.194,66.5
6,45.0,0.0006099498787607597,4.72134872845241,5.271289144243513,2.1909865295410156,51.9,77.574,2.3486785160064696,51.296,76.53
7,44.3,0.0006045759811478895,4.641377925872803,5.201999709719703,2.12508250579834,54.304,79.378,2.067506997299194,56.124,80.464
8,44.2,0.0005984152282250998,4.60239823659261,5.163511934734526,1.9601603210449219,56.934,81.496,1.905228133392334,59.086,82.612
9,44.1,0.0005914845061879232,4.511891796475365,5.079056898752849,1.9383789035797119,58.966,83.074,1.7869412315368651,61.172,84.174
10,44.2,0.000583802811663715,4.293425753003075,4.871444020952497,1.8031356163024903,60.052,83.888,1.695938119506836,63.092,85.474
11,44.3,0.0005753911996432179,4.458325737998599,5.004848729996454,1.806794645690918,60.898,84.144,1.6253663032531738,64.398,86.486
12,44.4,0.0005662727257702963,4.252040567852202,4.808837992804391,1.7288909683227538,62.812,85.71,1.5675760143280029,65.586,87.136
13,44.1,0.0005564723831480185,4.337814047223046,4.8735419909159345,1.6819562980651857,63.248,85.924,1.5180266529083253,66.474,87.922
14,44.1,0.0005460170338342987,4.254420768646967,4.799053282964797,1.5867121452331543,64.35,86.69,1.4754851219177245,67.214,88.438
15,44.3,0.0005349353352148634,4.114971921557472,4.666504700978597,1.5395106491088868,65.598,87.426,1.43946923828125,68.078,88.942
16,44.1,0.0005232576614553489,3.97985349382673,4.555412519545782,1.50703210105896,66.118,87.712,1.4027853576660156,68.898,89.374
17,44.7,0.000511016020247825,4.10348934218997,4.6385040283203125,1.5102945636749268,66.644,88.066,1.3753046798706055,69.518,89.726
18,44.4,0.0004982439650799354,4.0923429897853305,4.646586781456357,1.4761089092254638,67.33,88.508,1.348798518371582,69.928,89.912
19,44.1,0.0004849765032671209,4.016970407395136,4.532828024455479,1.4809052150726318,67.546,88.846,1.3232389755249023,70.356,90.272
20,44.1,0.00047125,3.9758245604378835,4.519040879749117,1.417431330871582,68.602,89.278,1.2978949893951417,70.9,90.546
21,44.2,0.0004571020786699106,3.912765832174392,4.445628370557513,1.3946073272705077,69.056,89.51,1.2809107013702392,71.298,90.798
22,44.3,0.00044257151774580863,3.8494694346473333,4.384996334711711,1.3814455360412599,69.472,89.852,1.2590444450378417,71.74,91.124
23,44.1,0.0004276981444851799,3.853981301898048,4.398786544799805,1.3257997596740723,69.756,89.916,1.2378266872406005,72.188,91.302
24,44.1,0.00041252272577029637,3.8507728349594843,4.377757719584873,1.3569914394378662,69.888,90.118,1.2221739379882812,72.452,91.472
