epoch,train_epoch_time(min),train_lr,train_loss,train_loss_aux,eval_loss,eval_top1,eval_top5,eval_loss_ema,eval_top1_ema,eval_top5_ema
0,47.0,1e-06,6.909956523350307,6.909761837550572,6.859885897827149,0.446,1.63,6.9079986328125,0.106,0.484
1,46.8,0.0001258,6.507063229878743,6.647615069434757,5.092799684143066,8.796,23.842,6.907928493499756,0.1,0.5
2,46.9,0.0002506,6.037229537963867,6.406346389225551,4.09912809677124,19.902,42.92,6.908214376068115,0.104,0.498
3,46.7,0.0003754,5.746094113304501,6.173554488590786,3.434357046508789,29.896,56.522,6.909532717895508,0.106,0.494
4,46.8,0.0005002,5.4206327710832864,5.892800194876535,3.0061805953979492,37.49,64.31,6.912902591705322,0.102,0.492
5,47.0,0.0006245785819370314,5.1504104023887995,5.613551866440546,2.7861729690551758,41.868,68.686,6.919298249053955,0.098,0.498
6,46.9,0.0006243932189916935,4.9659904298328215,5.413020179385231,2.5175333419799806,46.418,73.144,6.9265731369018555,0.104,0.524
7,46.9,0.0006241742017465209,4.912630421774728,5.339966342562721,2.3058316581726075,50.648,76.594,6.928097094726563,0.164,0.586
8,47.0,0.0006239215542192226,4.69676349276588,5.131826605115618,2.1747834579467775,53.252,78.83,6.924321730804444,0.176,0.734
9,46.9,0.0006236353041154471,4.632240431649344,5.070455165136428,2.005927277374268,56.428,81.162,6.911246974182129,0.312,0.974
10,47.0,0.0006233154828257441,4.692465645926339,5.113137744721913,1.8626403305053711,57.952,82.368,6.883341529083252,0.472,1.33
11,46.9,0.0006229621254221219,4.3559629917144775,4.808822858901251,1.863992667388916,59.48,83.428,6.831985711669922,0.566,1.846
12,46.9,0.000622575270654202,4.3644854454767135,4.822133495694115,1.7886441516876221,60.718,83.998,6.750235334777832,0.71,2.502
13,47.1,0.0006221549609449689,4.296200014296032,4.752325671059745,1.6459719009399414,62.75,85.486,6.626579580688476,1.074,3.75
14,46.9,0.000621701242386119,4.231007212684268,4.691105774470738,1.659117195892334,63.01,85.926,6.4392676895141605,1.918,6.644
15,47.1,0.0006212141647330048,4.227603583108811,4.693854536328997,1.604405874633789,63.862,86.316,6.158404239654541,4.018,11.848
16,47.0,0.0006206937813991803,4.1414157663072855,4.612434954870315,1.6015637615203857,64.448,86.662,5.72339049911499,8.58,22.134
17,47.1,0.0006201401494505418,4.120123556682041,4.589635553814116,1.5165203811645507,65.626,87.384,5.144090480804444,16.232,35.716
18,47.0,0.0006195533295990718,4.158265250069754,4.619775613149007,1.572720150756836,66.218,87.596,4.492187992858887,25.63,49.12
19,47.0,0.0006189333861961795,4.257199412300473,4.731345108577183,1.5497190174102784,66.272,88.068,3.847888284301758,35.054,60.256
20,47.1,0.0006182803872256452,4.071351550874256,4.541625511078608,1.5235164882659913,67.244,88.398,3.276010905838013,43.006,68.7
21,47.0,0.0006175944042961649,3.9992290905543735,4.457926545824323,1.423584369659424,67.582,88.56,2.798041268157959,49.282,74.638
22,47.0,0.0006168755126334968,4.003800471623738,4.4696402322678335,1.3947050853729248,68.304,89.174,2.4242118850708008,54.552,79.186
23,47.1,0.0006161237910722132,3.9548362436748685,4.447753168287731,1.4210761863708496,68.564,89.196,2.144670597457886,58.552,82.386
24,47.0,0.0006153393220470541,3.9109809285118464,4.404747066043672,1.3904494941711425,68.756,89.462,1.9341443687438964,61.722,84.61
25,47.0,0.0006145221915838885,3.8582505271548317,4.332583052771432,1.3885802478790283,69.124,89.57,1.7759728813171387,64.086,86.282
26,47.1,0.00061367248929028,3.8603860991341725,4.35909872963315,1.3975568393707276,69.26,89.836,1.6552972831726074,66.062,87.466
27,47.0,0.00061279030834566,3.834301131112235,4.318002246675038,1.3706228317260742,69.886,89.992,1.5633734931945802,67.56,88.358
28,47.1,0.0006118757454911107,3.989901622136434,4.478822651363554,1.3495443628311157,69.956,90.234,1.4929357288360596,68.718,89.17
29,47.1,0.0006109289010187551,3.8525505179450628,4.3495795386178155,1.3612753185272217,69.946,90.148,1.4364583190917968,69.798,89.778
30,47.0,0.0006099498787607597,3.766753083183652,4.2637421403612406,1.3410875759124756,70.19,90.106,1.3904407913208008,70.578,90.266
31,47.0,0.0006089387860779477,3.862780434744699,4.357600132624309,1.2777342275619508,70.458,90.566,1.3542091640472411,71.322,90.726
32,47.0,0.0006078957338480255,3.7407199995858327,4.252966619673229,1.2968366140365601,70.876,90.702,1.32016103515625,71.886,91.078
33,46.8,0.0006068208364534244,3.886010624113537,4.391081798644293,1.2712107851028442,71.272,90.792,1.2939863430023193,72.416,91.332
34,47.0,0.0006057142117687566,3.7718291396186467,4.27232381275722,1.2886721118927003,71.318,90.85,1.2715692794799804,72.804,91.594
35,46.9,0.0006045759811478895,3.8278415089561824,4.328828822998774,1.3222950202941894,70.906,90.89,1.2497406311035155,73.206,91.808
36,47.0,0.0006034062694106373,3.788556870960054,4.289558921541486,1.273279153060913,71.44,91.022,1.2326470867156982,73.51,92.028
37,47.1,0.0006022052048290734,3.810789255868821,4.3230345249176025,1.232469513320923,71.708,91.082,1.216283549118042,73.872,92.232
38,47.1,0.0006009729191134639,3.7928368477594283,4.304136333011446,1.2824321083068848,71.826,91.134,1.2005214775085449,74.102,92.36
39,47.0,0.0005997095473978241,3.735718329747518,4.249259267534528,1.2462274320602418,71.77,91.048,1.1881687839508057,74.33,92.44
40,47.0,0.0005984152282250998,3.719962097349621,4.226869208472116,1.2427372159957886,71.848,91.122,1.1740071329116821,74.57,92.602
41,47.1,0.0005970901035319737,3.797579844792684,4.316050926844279,1.3144694652557374,71.872,91.094,1.162436523246765,74.836,92.676
42,47.0,0.0005957343186333011,3.737312396367391,4.233738638105846,1.2546245708465575,71.962,91.244,1.1481657691955567,75.002,92.786
43,47.0,0.0005943480222061746,3.649289608001709,4.163839839753651,1.2012661825180053,72.38,91.572,1.138475606918335,75.104,92.862
44,47.0,0.0005929313662736195,3.6386674699329196,4.159917490822928,1.27390731010437,72.636,91.532,1.1279158966064453,75.278,92.96
45,47.1,0.0005914845061879232,3.618363244192941,4.135104179382324,1.20334151802063,72.59,91.82,1.1167762372970582,75.482,92.99
46,47.0,0.0005900076006135985,3.691826479775565,4.208884364082699,1.243108805847168,72.398,91.64,1.1080378631591796,75.652,93.062
47,47.0,0.000588500811509985,3.5649296329134987,4.05700775555202,1.1966545734405518,73.004,91.772,1.09796266040802,75.794,93.16
48,47.0,0.000586964304113488,3.6169059730711437,4.134467204411824,1.2088651126861572,72.576,91.738,1.0907271656036377,76.0,93.216
49,46.9,0.0005853982469194583,3.6942362558274042,4.219726414907546,1.2435253519058227,73.064,91.824,1.0804915807723998,76.038,93.258
50,47.0,0.0005838028116637149,3.5997639270055863,4.100703909283593,1.1817753234863282,73.382,91.926,1.0728707447052002,76.174,93.368
51,47.0,0.0005821781733037127,3.759322995231265,4.280329216094244,1.1697213300704956,73.382,92.208,1.0643645124435426,76.232,93.408
52,47.0,0.0005805245099993558,3.738430693036034,4.262626693362281,1.2324558099746703,73.01,91.812,1.0577292987823486,76.382,93.438
53,47.0,0.0005788420030934607,3.6705703167688277,4.194190138862247,1.2148484741210936,73.396,92.064,1.049493726348877,76.484,93.534
